,net,tr_loss,tr_acc,te_loss,te_acc
0,SiameseNet13,234.13471937179565,51.50669642857143,51.175916969776154,54.017857142857146
1,SiameseNet13,202.26778122782707,55.747767857142854,42.353141367435455,60.56547619047619
2,SiameseNet13,179.17232111096382,60.06324404761905,38.062927424907684,67.55952380952381
3,SiameseNet13,152.26389959454536,66.05282738095238,31.77072849869728,75.37202380952381
